img/Lifting/020_EditLifterCard.png	unused	MISSING
img/Lifting/022_CurrentAthlete.png	unused	MISSING
img/Lifting/030_Break.png	unused	MISSING
img/Lifting/031_endTechnicalIssue.png	unused	MISSING
img/Lifting/032_Intermission.png	unused	MISSING
img/Lifting/040_Marshall.png	unused	MISSING
img/Lifting/060_Technical.png	unused	MISSING
img/LocalInstall/015_downloaded.png	unused	MISSING
img/LocalInstall/041_LinuxStartup.png	unused	MISSING
img/LocalInstall/050_console.png	unused	MISSING
img/LocalInstall/090-EnvironmentVariables.png	unused	MISSING
img/LocalInstall/090-settingsRightClick.png	unused	MISSING
img/LocalInstall/090_settings.png	unused	MISSING
img/LocalInstall/log.png	unused	MISSING
img/LocalInstall/startup.png	unused	MISSING
img/MQTT/00aManualMosquitto.png	unused	MISSING
img/MQTT/00bManualMosquitto.png	unused	MISSING
img/MQTT/01lensconnection.png	unused	MISSING
img/MQTT/02lensSubscribe.png	unused	MISSING
img/MQTT/03lensMessagesReceived.png	unused	MISSING
img/MQTT/04lensTesting.png	unused	MISSING
img/MQTT/refereeBox.png	unused	MISSING
img/OBS/FBLive.png	unused	MISSING
img/OBS/GroupDoneMacro.png	unused	MISSING
img/OBS/OBSmonitor.png	unused	MISSING
img/OBS/ZoomMonitor.png	unused	MISSING
img/OBS/ZoomTwoWindows.png	unused	MISSING
img/OBS/ZoomWindowCapture.png	unused	MISSING
img/OBS/allAtOnce.png	unused	MISSING
img/OBS/windowCapture.png	unused	MISSING
img/OBSVideo/01_startScoreboard.png	unused	MISSING
img/OBSVideo/02_createScene.png	unused	MISSING
img/OBSVideo/03_createSource.png	unused	MISSING
img/OBSVideo/04_sourceDetails.png	unused	MISSING
img/OBSVideo/05_resizeSource.png	unused	MISSING
img/OBSVideo/06_addFilter.png	unused	MISSING
img/OBSVideo/07_applyFilter.png	unused	MISSING
img/OBSVideo/08_endResults.png	unused	MISSING
img/PostgreSQL/Heroku_010.png	unused	MISSING
img/PostgreSQL/Heroku_020.png	unused	MISSING
img/PostgreSQL/LongName.png	unused	MISSING
img/PostgreSQL/postrgres_service.png	unused	MISSING
img/Preparation/022_EditAthletes.png	unused	MISSING
img/Preparation/032_Language.png	unused	MISSING
img/Preparation/070_Delete.png	unused	MISSING
img/Preparation/072_Download_Upload.png	unused	MISSING
img/Preparation/073_excel.png	unused	MISSING
img/Preparation/073b_excel.png	unused	MISSING
img/Preparation/074_Upload.png	unused	MISSING
img/Preparation/080_adding.png	unused	MISSING
img/Preparation/082.png	unused	MISSING
img/Preparation/082_edition.png	unused	MISSING
img/Preparation/090_lots.png	unused	MISSING
img/Preparation/092_starting.png	unused	MISSING
img/Preparation/105_TimeZone.png	unused	MISSING
img/Preparation/94_cards.png	unused	MISSING
img/PublicResults/005_herokuAccount.png	unused	MISSING
img/PublicResults/010_github.png	unused	MISSING
img/PublicResults/011_deployButton.png	unused	MISSING
img/PublicResults/020_appName.png	unused	MISSING
img/PublicResults/030_deploy.png	unused	MISSING
img/PublicResults/031_viewApp.png	unused	MISSING
img/PublicResults/032_viewApp1.png	unused	MISSING
img/PublicResults/040_configureServerKey.png	unused	MISSING
img/PublicResults/041_configureServerKey2.png	unused	MISSING
img/PublicResults/050_clientLocation.png	unused	MISSING
img/PublicResults/051_editConfigFile.png	unused	MISSING
img/PublicResults/052_clientKeyValues.png	unused	MISSING
img/PublicResults/053_editPIN.png	unused	MISSING
img/PublicResults/060_HerokuSettings_Edit.png	unused	MISSING
img/PublicResults/060_backToHeroku.png	unused	MISSING
img/PublicResults/061_rename.png	unused	MISSING
img/PublicResults/CloudExplained/Slide7.SVG	unused	MISSING
img/PublicResults/CloudExplained/Slide8.SVG	unused	MISSING
img/PublicResults/Example/0jQ9LkPrdO.png	unused	MISSING
img/PublicResults/Example/5tFs827XLo.png	unused	MISSING
img/PublicResults/Example/6Ihs0ei0Ad.png	unused	MISSING
img/PublicResults/Example/AAAxZYQKZK.png	unused	MISSING
img/PublicResults/Example/V1YaYXsAWr.png	unused	MISSING
img/PublicResults/Example/ljyvckBm6F.png	unused	MISSING
img/PublicResults/LocalPublicResults/01_wanAddress.png	unused	MISSING
img/PublicResults/LocalPublicResults/02_localPRaddress.png	unused	MISSING
img/PublicResults/LocalPublicResults/03_wanSettings.png	unused	MISSING
img/PublicResults/LocalPublicResults/04_portForwarding.png	unused	MISSING
img/PublicResults/LocalPublicResults/10_firewall.png	unused	MISSING
img/PublicResults/LocalPublicResults/11_advanced.png	unused	MISSING
img/PublicResults/LocalPublicResults/12_deletejava.png	unused	MISSING
img/PublicResults/LocalPublicResults/13_allowJava.png	unused	MISSING
img/PublicResults/LocalPublicResults/14_javaUpdated.png	unused	MISSING
img/PublicResults/LocalPublicResults/15_protocol.png	unused	MISSING
img/PublicResults/LocalPublicResults/16_addressRange.png	unused	MISSING
img/PublicResults/LocalPublicResults/16b_blockEdge.png	unused	MISSING
img/PublicResults/LocalPublicResults/17_allow.png	unused	MISSING
img/Refereeing/01Joystick.jpg	unused	MISSING
img/Refereeing/030_iPad_Flic.jpg	unused	MISSING
img/Refereeing/100_JurySummonsReferees.png	unused	MISSING
img/ResultDocuments/030_medalsDL.png	unused	MISSING
img/ResultDocuments/040_TeamsPage.png	unused	MISSING
img/ResultDocuments/050_catresults.png	unused	MISSING
img/ResultDocuments/060_finalResults.png	unused	MISSING
img/ResultDocuments/CompetitionBook.png	unused	MISSING
img/ResultDocuments/LifterCards.png	unused	MISSING
img/ResultDocuments/StartList.png	unused	MISSING
img/ResultDocuments/TeamPoints.png	unused	MISSING
img/ScoreBased/12addchampionship.png	unused	MISSING
img/Sound/001.png	unused	MISSING
img/Sound/002.png	unused	MISSING
img/Sound/003.png	unused	MISSING
img/Sound/004.png	unused	MISSING
img/SystemSettings/010_language.png	unused	MISSING
img/SystemSettings/030_timezone.png	unused	MISSING
img/Testing/Displays.PNG	unused	MISSING
img/Testing/Officials.png	unused	MISSING
img/Translation/10_FromTextCSV.png	unused	MISSING
img/Translation/2019-09-06 19_46_02-OWLCMS - Главная.png	unused	MISSING
img/Translation/20_Wizard_transform.png	unused	MISSING
img/Translation/30_HeaderRows.png	unused	MISSING
img/Translation/40_CloseAndSave.png	unused	MISSING
img/Translation/50_Range.png	unused	MISSING
img/Translation/60_CSV_SaveAs.png	unused	MISSING
img/Translation/D_Download.png	unused	MISSING
img/Translation/E_Open.jpg.png	unused	MISSING
img/Translation/G_OpenFileLocation.png	unused	MISSING
img/Translation/I_Reload.png	unused	MISSING
img/Tutorials/FullSetup.mp4	unused	MISSING
img/Tutorials/SoloDemo.mp4	unused	MISSING
img/VideoStreaming/Decision.png	unused	MISSING
img/VideoStreaming/Deliberation.png	unused	MISSING
img/VideoStreaming/OBSEvents.jpg	unused	MISSING
img/VideoStreaming/background.jpg	unused	MISSING
img/WeighIn/012_selectGroup.png	unused	MISSING
img/WeighIn/020_selectAthlete.png	unused	MISSING
img/WeighIn/022_wrongCategory.png	unused	MISSING
img/WeighIn/024_wrongStartingWeight.png	unused	MISSING
img/WeighIn/030_StartNumbers.png	unused	MISSING
img/WeighIn/032_StartingWeights.png	unused	MISSING
img/WeighIn/034_StartingWeights.png	unused	MISSING
img/WeighIn/040_AthleteCards.png	unused	MISSING
img/WeighIn/042_AthleteCards.png	unused	MISSING
img/WeighIn/2019-07-30 12_14_47-Preparation - Registration.png	unused	MISSING
img/WeighIn/2019-07-30 12_15_58-Preparation - Registration.png	unused	MISSING
img/WeighIn/2019-07-30 12_16_41-Preparation - Registration.png	unused	MISSING
img/WeighIn/2019-07-30 12_17_50-Preparation - Registration.png	unused	MISSING
img/WeighIn/2019-07-30 12_19_49-cards_M2.xls  -  Compatibility Mode - Excel.png	unused	MISSING
img/ZoomVideo/20_shareScreen.png	unused	MISSING
img/ZoomVideo/30_selectWindow.png	unused	MISSING
img/ZoomVideo/40splitScreen.png	unused	MISSING
img/ZoomVideo/Gym1.jpg	unused	MISSING
img/ZoomVideo/Gym2.jpg	unused	MISSING
img/ZoomVideo/Maude.jpg	unused	MISSING
img/ZoomVideo/owlcmslogo.png	unused	MISSING
img/equipment/010_Cloud.PNG	unused	MISSING
img/equipment/020_local.PNG	unused	MISSING
img/equipment/030_solo.PNG	unused	MISSING
img/equipment/ClubCompetitionWIFI.png	unused	MISSING
img/equipment/FullCompetition.svg	unused	MISSING
img/equipment/PI_Config.PNG	unused	MISSING
img/equipment/PI_Open.PNG	unused	MISSING
img/equipment/athlete.jpg	unused	MISSING
img/equipment/isoback.png	unused	MISSING
img/equipment/jury.jpg	unused	MISSING
img/equipment/raspberry.jpg	unused	MISSING
img/equipment/secretary.jpg	unused	MISSING
img/equipment/warmup.jpg	unused	MISSING
img/equipment/wirednetwork.png	unused	MISSING
img/old/AttemptBoardProperties.png	unused	MISSING
img/old/DisplayCapture.png	unused	MISSING
img/old/IMG_0978.jpg	unused	MISSING
img/old/Screen.png	unused	MISSING
img/old/Shrink.png	unused	MISSING
img/old/StreamSettings.png	unused	MISSING
img/old/graphicsSettings.png	unused	MISSING
img/old/screenSource.png	unused	MISSING
img/old/zoom.png	unused	MISSING
img/thumbnails/Thumbs.db	unused	MISSING
img/thumbnails/announcer.jpg	unused	MISSING
img/thumbnails/attemptboard.jpg	unused	MISSING
img/thumbnails/categories.jpg	unused	MISSING
img/thumbnails/competitionbook.jpg	unused	MISSING
img/thumbnails/countdown.jpg	unused	MISSING
img/thumbnails/decision.jpg	unused	MISSING
img/thumbnails/down.jpg	unused	MISSING
img/thumbnails/liftercards.jpg	unused	MISSING
img/thumbnails/notification.jpg	unused	MISSING
img/thumbnails/ref1.jpg	unused	MISSING
img/thumbnails/registration.jpg	unused	MISSING
img/thumbnails/resultboard.jpg	unused	MISSING
img/thumbnails/screenshot001.jpg	unused	MISSING
img/thumbnails/screenshot002.jpg	unused	MISSING
img/thumbnails/screenshot004.jpg	unused	MISSING
img/thumbnails/screenshot005.jpg	unused	MISSING
img/thumbnails/screenshot009.jpg	unused	MISSING
img/thumbnails/screenshot010.jpg	unused	MISSING
img/thumbnails/screenshot011.jpg	unused	MISSING
img/thumbnails/sessionresults.jpg	unused	MISSING
img/thumbnails/startlist.jpg	unused	MISSING
img/thumbnails/weighin.jpg	unused	MISSING
nimg/1100WindowsExe/edge10.png	unused	MISSING
nimg/1100WindowsExe/edge70.png	unused	MISSING
nimg/1100WindowsExe/firefox10.png	unused	MISSING
nimg/1100WindowsExe/firefox20.png	unused	MISSING
nimg/1100WindowsExe/firefox30.png	unused	MISSING
nimg/1100WindowsExe/firefox41.png	unused	MISSING
nimg/1100WindowsExe/firefox42.png	unused	MISSING
nimg/1100WindowsExe/firefox50.png	unused	MISSING
nimg/1100WindowsExe/firefox60.png	unused	MISSING
nimg/1100WindowsExe/firefox70.png	unused	MISSING
nimg/1100WindowsExe/firefox90.png	unused	MISSING
nimg/1100WindowsExe/firefox92.png	unused	MISSING
nimg/1100windows/11.png	unused	MISSING
nimg/1100windows/20.png	unused	MISSING
nimg/1100windows/26.png	unused	MISSING
nimg/1100windows/50.png	unused	MISSING
nimg/1110pi/pi_10.png	unused	MISSING
nimg/1110pi/pi_50.png	unused	MISSING
nimg/1110pi/pi_60.png	unused	MISSING
nimg/1110pi/pi_72.png	unused	MISSING
nimg/1110pi/pi_80.png	unused	MISSING
nimg/1110pi/pi_90.png	unused	MISSING
nimg/1110pi/pi_95.png	unused	MISSING
nimg/1120Mac/20.png	unused	MISSING
nimg/2210DefineAgeGroupsAndCategories/090_spreadsheet_qtot.png	unused	MISSING
nimg/2300EditAthleteEntries/20.png	unused	MISSING
nimg/2300EditAthleteEntries/40.png	unused	MISSING
nimg/2400PreCompetitionDocuments/20.png	unused	MISSING
nimg/2500RecordsManagement/20.png	unused	MISSING
nimg/2500RecordsManagement/30.png	unused	MISSING
nimg/2500RecordsManagement/40.png	unused	MISSING
nimg/2500RecordsManagement/50.png	unused	MISSING
nimg/2500RecordsManagement/60.png	unused	MISSING
nimg/2500RecordsManagement/70.png	unused	MISSING
nimg/2500RecordsManagement/80.png	unused	MISSING
nimg/2500RecordsManagement/90.png	unused	MISSING
nimg/2500RecordsManagement/99.png	unused	MISSING
nimg/2500RecordsManagement/A0.png	unused	MISSING
nimg/2500RecordsManagement/A1.png	unused	MISSING
nimg/2500RecordsManagement/A2.png	unused	MISSING
nimg/2501_Records_New/90.png	unused	MISSING
nimg/3100AnnouncingIntro/Slide_5.png	unused	MISSING
nimg/3200Lifting/refereeBox.png	unused	MISSING
nimg/4000OBS/035.png	unused	MISSING
nimg/4000OBS/64.png	unused	MISSING
nimg/4000OBS/70.png	unused	MISSING
nimg/4100replays/OBS_endOfReplay.png	unused	MISSING
nimg/4100replays/OBS_replays.png	unused	MISSING
nimg/4100replays/OBS_statusMonitor.png	unused	MISSING
nimg/4100replays/OBS_switchToReplay.png	unused	MISSING
nimg/4100replays/ffmpegInstall.png	unused	MISSING
nimg/4100replays/list_dshow.png	unused	MISSING
nimg/4100replays/openInTerminal.png	unused	MISSING
nimg/Map.png	unused	MISSING
